"WeekInDayFmt","Sku","Store","Sales"
20061007,8091613,102,26
20061014,8091613,102,4
20061021,8091613,102,25
20061028,8091613,102,27
20061104,8091613,102,9
20061111,8091613,102,34
20061118,8091613,102,16
20061125,8091613,102,6
20061202,8091613,102,4
20061209,8091613,102,12
20061216,8091613,102,1
20061223,8091613,102,5
20061230,8091613,102,5
20070106,8091613,102,1
20070113,8091613,102,2
20070120,8091613,102,22
20070127,8091613,102,5
20070203,8091613,102,2
20070210,8091613,102,29
20070217,8091613,102,12
20070224,8091613,102,33
20070303,8091613,102,6
20070310,8091613,102,2
20070317,8091613,102,59
20070324,8091613,102,1
20070331,8091613,102,22
20070414,8091613,102,79
20070421,8091613,102,48
20070428,8091613,102,4
20070505,8091613,102,2
20070512,8091613,102,19
20070519,8091613,102,4
20070526,8091613,102,5
20070602,8091613,102,6
20070609,8091613,102,7
20070616,8091613,102,41
20070623,8091613,102,3
20070630,8091613,102,12
20070707,8091613,102,17
20070714,8091613,102,4
20070721,8091613,102,15
20070728,8091613,102,33
20070804,8091613,102,78
20070811,8091613,102,2
20070818,8091613,102,4
20070825,8091613,102,36
20070901,8091613,102,5
20070908,8091613,102,81
20070929,8091613,102,1
20071006,8091613,102,48
20071013,8091613,102,26
20071020,8091613,102,24
20051029,8091613,104,4
20051105,8091613,104,3
20051112,8091613,104,3
20051119,8091613,104,1
20051203,8091613,104,1
20051210,8091613,104,31
20051217,8091613,104,4
20051224,8091613,104,3
20051231,8091613,104,13
20060107,8091613,104,4
20060114,8091613,104,3
20060121,8091613,104,8
20060128,8091613,104,7
20060204,8091613,104,1
20060211,8091613,104,3
20060218,8091613,104,6
20060225,8091613,104,20
20060304,8091613,104,3
20060311,8091613,104,2
20060318,8091613,104,60
20060401,8091613,104,25
20060415,8091613,104,3
20060422,8091613,104,2
20060429,8091613,104,1
20060506,8091613,104,5
20060513,8091613,104,10
20060520,8091613,104,4
20060527,8091613,104,3
20060603,8091613,104,3
20060610,8091613,104,12
20060617,8091613,104,19
20060624,8091613,104,9
20060701,8091613,104,16
20060708,8091613,104,1
20060715,8091613,104,4
20060722,8091613,104,3
20060729,8091613,104,12
20060805,8091613,104,10
20060812,8091613,104,3
20060819,8091613,104,3
20060826,8091613,104,61
20060902,8091613,104,8
20060909,8091613,104,4
20060916,8091613,104,8
20060923,8091613,104,5
20060930,8091613,104,1
20061007,8091613,104,11
20061014,8091613,104,2
20061021,8091613,104,29
20061028,8091613,104,5
20061104,8091613,104,4
20061111,8091613,104,17
20061118,8091613,104,6
20061125,8091613,104,6
20061202,8091613,104,2
20061209,8091613,104,16
20061216,8091613,104,1
20061223,8091613,104,5
20061230,8091613,104,12
20070106,8091613,104,1
20070113,8091613,104,2
20070120,8091613,104,14
20070127,8091613,104,1
20070203,8091613,104,3
20070210,8091613,104,3
20070217,8091613,104,16
20070224,8091613,104,9
20070303,8091613,104,4
20070317,8091613,104,28
20070324,8091613,104,2
20070331,8091613,104,21
20070407,8091613,104,1
20070414,8091613,104,17
20070421,8091613,104,21
20070505,8091613,104,3
20070512,8091613,104,10
20070519,8091613,104,6
20070526,8091613,104,4
20070602,8091613,104,4
20070609,8091613,104,7
20070616,8091613,104,25
20070623,8091613,104,1
20070630,8091613,104,8
20070707,8091613,104,18
20070714,8091613,104,9
20070721,8091613,104,3
20070728,8091613,104,7
20070804,8091613,104,15
20070818,8091613,104,1
20070825,8091613,104,10
20070908,8091613,104,5
20071006,8091613,104,22
20071013,8091613,104,10
20071020,8091613,104,8
20051105,8091613,105,1
20051119,8091613,105,1
20051126,8091613,105,2
20051210,8091613,105,5
20051231,8091613,105,1
20060107,8091613,105,3
20060211,8091613,105,1
20060311,8091613,105,1
20060318,8091613,105,18
20060325,8091613,105,1
20060401,8091613,105,3
20060610,8091613,105,1
20060617,8091613,105,4
20060624,8091613,105,3
20060701,8091613,105,2
20060729,8091613,105,1
20060826,8091613,105,12
20061014,8091613,105,2
20061111,8091613,105,4
20061125,8091613,105,2
20061209,8091613,105,1
20070106,8091613,105,1
20070210,8091613,105,1
20070217,8091613,105,4
20070224,8091613,105,3
20070317,8091613,105,1
20070331,8091613,105,5
20070414,8091613,105,30
20070421,8091613,105,2
20070519,8091613,105,4
20070602,8091613,105,1
20070609,8091613,105,3
20070616,8091613,105,10
20070623,8091613,105,2
20070707,8091613,105,4
20070721,8091613,105,1
20070728,8091613,105,1
20070804,8091613,105,17
20070825,8091613,105,4
20070901,8091613,105,1
20070908,8091613,105,11
20070915,8091613,105,1
20070922,8091613,105,1
20070929,8091613,105,1
20071006,8091613,105,4
20071013,8091613,105,11
20071020,8091613,105,9
20051029,8091613,106,8
20051105,8091613,106,2
20051112,8091613,106,1
20051119,8091613,106,4
20051126,8091613,106,1
20051203,8091613,106,1
20051210,8091613,106,88
20051217,8091613,106,34
20051224,8091613,106,8
20051231,8091613,106,68
20060107,8091613,106,10
20060114,8091613,106,1
20060121,8091613,106,24
20060128,8091613,106,3
20060204,8091613,106,1
20060211,8091613,106,4
20060218,8091613,106,1
20060225,8091613,106,53
20060304,8091613,106,6
20060311,8091613,106,7
20060318,8091613,106,123
20060401,8091613,106,103
20060408,8091613,106,14
20060415,8091613,106,15
20060422,8091613,106,2
20060429,8091613,106,4
20060513,8091613,106,7
20060520,8091613,106,3
20060527,8091613,106,4
20060603,8091613,106,1
20060610,8091613,106,26
20060617,8091613,106,12
20060624,8091613,106,5
20060701,8091613,106,11
20060708,8091613,106,2
20060715,8091613,106,3
20060729,8091613,106,10
20060805,8091613,106,10
20060812,8091613,106,1
20060826,8091613,106,62
20060916,8091613,106,8
20060923,8091613,106,7
20060930,8091613,106,2
20061007,8091613,106,25
20061014,8091613,106,8
20061021,8091613,106,8
20061028,8091613,106,8
20061104,8091613,106,1
20061111,8091613,106,42
20061118,8091613,106,10
20061125,8091613,106,2
20061202,8091613,106,5
20061209,8091613,106,10
20061216,8091613,106,4
20061223,8091613,106,3
20061230,8091613,106,11
20070106,8091613,106,1
20070113,8091613,106,1
20070120,8091613,106,30
20070127,8091613,106,7
20070203,8091613,106,4
20070210,8091613,106,33
20070217,8091613,106,14
20070224,8091613,106,15
20070303,8091613,106,2
20070310,8091613,106,1
20070317,8091613,106,20
20070324,8091613,106,4
20070331,8091613,106,55
20070421,8091613,106,39
20070428,8091613,106,7
20070505,8091613,106,1
20070512,8091613,106,8
20070519,8091613,106,5
20070526,8091613,106,4
20070602,8091613,106,4
20070609,8091613,106,5
20070616,8091613,106,53
20070623,8091613,106,3
20070630,8091613,106,3
20070707,8091613,106,19
20070714,8091613,106,2
20070721,8091613,106,22
20070728,8091613,106,11
20070804,8091613,106,83
20070811,8091613,106,1
20070818,8091613,106,4
20070825,8091613,106,23
20070901,8091613,106,2
20070908,8091613,106,112
20070915,8091613,106,5
20070929,8091613,106,3
20071006,8091613,106,27
20071013,8091613,106,12
20071020,8091613,106,17
20051029,8091613,107,1
20051105,8091613,107,2
20051112,8091613,107,3
20051210,8091613,107,14
20051217,8091613,107,14
20051224,8091613,107,11
20051231,8091613,107,10
20060114,8091613,107,1
20060121,8091613,107,2
20060128,8091613,107,2
20060204,8091613,107,2
20060211,8091613,107,1
20060218,8091613,107,2
20060225,8091613,107,10
20060311,8091613,107,1
20060318,8091613,107,17
20060401,8091613,107,65
20060415,8091613,107,9
20060422,8091613,107,2
20060429,8091613,107,1
20060506,8091613,107,2
20060513,8091613,107,3
20060520,8091613,107,2
20060527,8091613,107,1
20060610,8091613,107,2
20060617,8091613,107,3
20060624,8091613,107,3
20060701,8091613,107,1
20060708,8091613,107,1
20060729,8091613,107,4
20060805,8091613,107,3
20060819,8091613,107,1
20060826,8091613,107,24
20060902,8091613,107,2
20060909,8091613,107,4
20060916,8091613,107,7
20060923,8091613,107,2
20060930,8091613,107,1
20061007,8091613,107,9
20061014,8091613,107,2
20061021,8091613,107,4
20061028,8091613,107,1
20061111,8091613,107,10
20061118,8091613,107,4
20061202,8091613,107,2
20061209,8091613,107,8
20061223,8091613,107,1
20061230,8091613,107,2
20070106,8091613,107,1
20070113,8091613,107,2
20070120,8091613,107,1
20070127,8091613,107,1
20070217,8091613,107,1
20070317,8091613,107,11
20070324,8091613,107,1
20070331,8091613,107,16
20070414,8091613,107,12
20070421,8091613,107,12
20070428,8091613,107,1
20070512,8091613,107,3
20070526,8091613,107,1
20070602,8091613,107,2
20070609,8091613,107,1
20070616,8091613,107,32
20070623,8091613,107,1
20070707,8091613,107,13
20070714,8091613,107,1
20070721,8091613,107,10
20070728,8091613,107,5
20070804,8091613,107,19
20070811,8091613,107,2
20070818,8091613,107,1
20070825,8091613,107,9
20070901,8091613,107,1
20070908,8091613,107,56
20070922,8091613,107,1
20071006,8091613,107,27
20071013,8091613,107,21
20071020,8091613,107,12
20051105,8091613,108,2
20051126,8091613,108,1
20051203,8091613,108,1
20051210,8091613,108,31
20051217,8091613,108,2
20051224,8091613,108,2
20051231,8091613,108,25
20060107,8091613,108,4
20060114,8091613,108,1
20060121,8091613,108,10
20060128,8091613,108,2
20060204,8091613,108,4
20060211,8091613,108,1
20060218,8091613,108,4
20060225,8091613,108,7
20060304,8091613,108,1
20060311,8091613,108,1
20060318,8091613,108,55
20060325,8091613,108,3
20060401,8091613,108,49
20060408,8091613,108,3
20060415,8091613,108,4
20060429,8091613,108,2
20060506,8091613,108,1
20060513,8091613,108,3
20060520,8091613,108,1
20060527,8091613,108,3
20060603,8091613,108,2
20060610,8091613,108,4
20060617,8091613,108,8
20060624,8091613,108,4
20060701,8091613,108,8
20060708,8091613,108,2
20060722,8091613,108,1
20060729,8091613,108,1
20060805,8091613,108,3
20060812,8091613,108,3
20060826,8091613,108,12
20060916,8091613,108,3
20061014,8091613,108,1
20061021,8091613,108,6
20061028,8091613,108,2
20061104,8091613,108,2
20061111,8091613,108,8
20061118,8091613,108,1
20061125,8091613,108,1
20061209,8091613,108,1
20061216,8091613,108,1
20061223,8091613,108,7
20061230,8091613,108,21
20070106,8091613,108,3
20070113,8091613,108,1
20070120,8091613,108,9
20070127,8091613,108,4
20070203,8091613,108,7
20070210,8091613,108,12
20070217,8091613,108,5
20070224,8091613,108,16
20070303,8091613,108,2
20070310,8091613,108,1
20070317,8091613,108,10
20070324,8091613,108,2
20070331,8091613,108,9
20070414,8091613,108,6
20070421,8091613,108,8
20070505,8091613,108,7
20070512,8091613,108,10
20070519,8091613,108,3
20070526,8091613,108,5
20070602,8091613,108,2
20070609,8091613,108,7
20070616,8091613,108,33
20070623,8091613,108,2
20070630,8091613,108,1
20070707,8091613,108,21
20070714,8091613,108,1
20070728,8091613,108,6
20070804,8091613,108,22
20070818,8091613,108,2
20070825,8091613,108,34
20070901,8091613,108,5
20070908,8091613,108,21
20070915,8091613,108,2
20071006,8091613,108,14
20071013,8091613,108,9
20071020,8091613,108,14
20051029,8091613,109,2
20051105,8091613,109,3
20051119,8091613,109,4
20051126,8091613,109,1
20051210,8091613,109,111
20051217,8091613,109,1
20051224,8091613,109,1
20051231,8091613,109,17
20060114,8091613,109,3
20060121,8091613,109,5
20060128,8091613,109,2
20060218,8091613,109,2
20060225,8091613,109,7
20060304,8091613,109,2
20060311,8091613,109,3
20060318,8091613,109,72
20060325,8091613,109,1
20060401,8091613,109,73
20060408,8091613,109,1
20060422,8091613,109,1
20060429,8091613,109,1
20060506,8091613,109,2
20060513,8091613,109,1
20060520,8091613,109,13
20060527,8091613,109,7
20060603,8091613,109,13
20060610,8091613,109,21
20060617,8091613,109,15
20060624,8091613,109,1
20060701,8091613,109,11
20060715,8091613,109,1
20060729,8091613,109,3
20060805,8091613,109,2
20060812,8091613,109,3
20060826,8091613,109,40
20060902,8091613,109,6
20060916,8091613,109,43
20060923,8091613,109,1
20060930,8091613,109,1
20061007,8091613,109,12
20061021,8091613,109,2
20061104,8091613,109,1
20061111,8091613,109,9
20061118,8091613,109,5
20061125,8091613,109,1
20061202,8091613,109,3
20061209,8091613,109,14
20061230,8091613,109,2
20070113,8091613,109,2
20070120,8091613,109,9
20070127,8091613,109,2
20070203,8091613,109,1
20070210,8091613,109,8
20070217,8091613,109,2
20070224,8091613,109,4
20070303,8091613,109,1
20070317,8091613,109,19
20070331,8091613,109,23
20070407,8091613,109,3
20070414,8091613,109,31
20070421,8091613,109,22
20070428,8091613,109,1
20070512,8091613,109,8
20070519,8091613,109,1
20070526,8091613,109,1
20070602,8091613,109,6
20070609,8091613,109,7
20070616,8091613,109,39
20070623,8091613,109,2
20070630,8091613,109,4
20070707,8091613,109,18
20070714,8091613,109,2
20070721,8091613,109,14
20070728,8091613,109,10
20070804,8091613,109,39
20070811,8091613,109,1
20070818,8091613,109,4
20070825,8091613,109,12
20070901,8091613,109,1
20070908,8091613,109,17
20070915,8091613,109,4
20070922,8091613,109,1
20070929,8091613,109,4
20071006,8091613,109,40
20071013,8091613,109,2
20071020,8091613,109,8
20051105,8091613,110,1
20051112,8091613,110,1
20051119,8091613,110,2
20051126,8091613,110,7
20051203,8091613,110,2
20051210,8091613,110,33
20051217,8091613,110,2
20051224,8091613,110,7
20051231,8091613,110,7
20060107,8091613,110,2
20060121,8091613,110,2
20060128,8091613,110,7
20060204,8091613,110,1
20060211,8091613,110,2
20060218,8091613,110,1
20060225,8091613,110,2
20060311,8091613,110,1
20060318,8091613,110,13
20060401,8091613,110,32
20060408,8091613,110,2
20060415,8091613,110,3
20060422,8091613,110,1
20060429,8091613,110,1
20060506,8091613,110,1
20060513,8091613,110,1
20060527,8091613,110,2
20060603,8091613,110,12
20060610,8091613,110,10
20060617,8091613,110,19
20060624,8091613,110,15
20060701,8091613,110,6
20060722,8091613,110,1
20060729,8091613,110,1
20060805,8091613,110,1
20060812,8091613,110,4
20060826,8091613,110,36
20060902,8091613,110,9
20060909,8091613,110,4
20060916,8091613,110,36
20060923,8091613,110,6
20060930,8091613,110,9
20061007,8091613,110,14
20061021,8091613,110,24
20061028,8091613,110,5
20061104,8091613,110,2
20061111,8091613,110,3
20061118,8091613,110,8
20061202,8091613,110,2
20061209,8091613,110,3
20061216,8091613,110,13
20061223,8091613,110,1
20061230,8091613,110,2
20070113,8091613,110,1
20070120,8091613,110,23
20070127,8091613,110,2
20070203,8091613,110,2
20070210,8091613,110,1
20070224,8091613,110,4
20070310,8091613,110,1
20070317,8091613,110,36
20070331,8091613,110,34
20070407,8091613,110,5
20070414,8091613,110,52
20070421,8091613,110,11
20070512,8091613,110,5
20070519,8091613,110,2
20070526,8091613,110,2
20070602,8091613,110,2
20070609,8091613,110,2
20070616,8091613,110,19
20070623,8091613,110,2
20070707,8091613,110,9
20070714,8091613,110,1
20070721,8091613,110,3
20070728,8091613,110,3
20070804,8091613,110,35
20070818,8091613,110,1
20070825,8091613,110,8
20070901,8091613,110,1
20070908,8091613,110,19
20070915,8091613,110,2
20070929,8091613,110,1
20071006,8091613,110,33
20071013,8091613,110,18
20071020,8091613,110,11
20051029,8091613,111,2
20051105,8091613,111,2
20051112,8091613,111,2
20051119,8091613,111,4
20051126,8091613,111,2
20051203,8091613,111,2
20051210,8091613,111,54
20051217,8091613,111,9
20051224,8091613,111,8
20051231,8091613,111,22
20060107,8091613,111,11
20060114,8091613,111,2
20060121,8091613,111,6
20060128,8091613,111,3
20060204,8091613,111,2
20060211,8091613,111,1
20060218,8091613,111,4
20060225,8091613,111,27
20060304,8091613,111,8
20060311,8091613,111,4
20060318,8091613,111,113
20060325,8091613,111,3
20060401,8091613,111,103
20060408,8091613,111,4
20060415,8091613,111,14
20060422,8091613,111,1
20060429,8091613,111,6
20060506,8091613,111,1
20060513,8091613,111,7
20060520,8091613,111,3
20060527,8091613,111,7
20060603,8091613,111,5
20060610,8091613,111,22
20060617,8091613,111,16
20060624,8091613,111,15
20060701,8091613,111,16
20060708,8091613,111,1
20060715,8091613,111,6
20060722,8091613,111,1
20060729,8091613,111,9
20060805,8091613,111,11
20060812,8091613,111,4
20060819,8091613,111,2
20060826,8091613,111,62
20060902,8091613,111,4
20060909,8091613,111,4
20060916,8091613,111,13
20060923,8091613,111,2
20061007,8091613,111,7
20061014,8091613,111,5
20061021,8091613,111,92
20061028,8091613,111,46
20061104,8091613,111,10
20061111,8091613,111,24
20061118,8091613,111,20
20061125,8091613,111,77
20061202,8091613,111,2
20061209,8091613,111,9
20061216,8091613,111,6
20061223,8091613,111,5
20061230,8091613,111,12
20070106,8091613,111,4
20070113,8091613,111,4
20070120,8091613,111,9
20070127,8091613,111,3
20070203,8091613,111,14
20070210,8091613,111,9
20070217,8091613,111,10
20070224,8091613,111,25
20070303,8091613,111,2
20070310,8091613,111,2
20070317,8091613,111,16
20070331,8091613,111,13
20070414,8091613,111,18
20070421,8091613,111,12
20070428,8091613,111,3
20070512,8091613,111,9
20070519,8091613,111,4
20070526,8091613,111,8
20070602,8091613,111,3
20070609,8091613,111,8
20070616,8091613,111,31
20070623,8091613,111,5
20070630,8091613,111,9
20070707,8091613,111,18
20070714,8091613,111,3
20070721,8091613,111,10
20070728,8091613,111,16
20070804,8091613,111,73
20070811,8091613,111,2
20070818,8091613,111,3
20070825,8091613,111,43
20070901,8091613,111,2
20070908,8091613,111,46
20070915,8091613,111,3
20070922,8091613,111,4
20070929,8091613,111,4
20071006,8091613,111,23
20071013,8091613,111,7
20071020,8091613,111,6
20051029,8091613,112,5
20051112,8091613,112,2
20051119,8091613,112,1
20051126,8091613,112,1
20051203,8091613,112,2
20051210,8091613,112,79
20051217,8091613,112,29
20051224,8091613,112,1
20051231,8091613,112,30
20060107,8091613,112,7
20060121,8091613,112,4
20060128,8091613,112,2
20060204,8091613,112,1
20060211,8091613,112,2
20060218,8091613,112,2
20060225,8091613,112,20
20060304,8091613,112,8
20060311,8091613,112,7
20060318,8091613,112,88
20060325,8091613,112,2
20060401,8091613,112,141
20060408,8091613,112,2
20060422,8091613,112,1
20060429,8091613,112,3
20060506,8091613,112,2
20060513,8091613,112,16
20060520,8091613,112,8
20060527,8091613,112,9
20060603,8091613,112,4
20060610,8091613,112,21
20060617,8091613,112,3
20060624,8091613,112,16
20060701,8091613,112,14
20060715,8091613,112,2
20060729,8091613,112,13
20060805,8091613,112,17
20060812,8091613,112,2
20060819,8091613,112,3
20060826,8091613,112,59
20060902,8091613,112,6
20060916,8091613,112,9
20060923,8091613,112,8
20060930,8091613,112,8
20061007,8091613,112,21
20061014,8091613,112,3
20061021,8091613,112,76
20061028,8091613,112,17
20061104,8091613,112,2
20061111,8091613,112,27
20061118,8091613,112,9
20061125,8091613,112,1
20061202,8091613,112,5
20061209,8091613,112,16
20061216,8091613,112,9
20061223,8091613,112,4
20061230,8091613,112,8
20070106,8091613,112,4
20070113,8091613,112,1
20070120,8091613,112,6
20070127,8091613,112,1
20070203,8091613,112,1
20070210,8091613,112,11
20070217,8091613,112,11
20070224,8091613,112,12
20070303,8091613,112,2
20070310,8091613,112,3
20070317,8091613,112,41
20070324,8091613,112,6
20070331,8091613,112,35
20070407,8091613,112,4
20070414,8091613,112,20
20070421,8091613,112,14
20070428,8091613,112,8
20070505,8091613,112,4
20070512,8091613,112,25
20070519,8091613,112,50
20070526,8091613,112,14
20070602,8091613,112,8
20070609,8091613,112,4
20070616,8091613,112,9
20070623,8091613,112,1
20070630,8091613,112,3
20070707,8091613,112,1
20070721,8091613,112,8
20070728,8091613,112,7
20070804,8091613,112,34
20070811,8091613,112,8
20070818,8091613,112,4
20070825,8091613,112,43
20070901,8091613,112,2
20070908,8091613,112,104
20071006,8091613,112,29
20071013,8091613,112,13
20071020,8091613,112,10
20051029,8091613,113,1
20051105,8091613,113,2
20051112,8091613,113,2
20051210,8091613,113,29
20051217,8091613,113,11
20051224,8091613,113,4
20051231,8091613,113,24
20060107,8091613,113,15
20060114,8091613,113,2
20060121,8091613,113,14
20060128,8091613,113,2
20060204,8091613,113,1
20060225,8091613,113,12
20060304,8091613,113,3
20060311,8091613,113,4
20060318,8091613,113,89
20060325,8091613,113,1
20060401,8091613,113,95
20060415,8091613,113,4
20060422,8091613,113,1
20060429,8091613,113,2
20060513,8091613,113,8
20060520,8091613,113,1
20060527,8091613,113,5
20060603,8091613,113,9
20060610,8091613,113,16
20060617,8091613,113,14
20060624,8091613,113,12
20060701,8091613,113,4
20060708,8091613,113,3
20060715,8091613,113,1
20060722,8091613,113,2
20060729,8091613,113,4
20060812,8091613,113,2
20060819,8091613,113,1
20060826,8091613,113,46
20060902,8091613,113,6
20060916,8091613,113,8
20060923,8091613,113,7
20060930,8091613,113,4
20061007,8091613,113,34
20061014,8091613,113,7
20061021,8091613,113,17
20061028,8091613,113,8
20061104,8091613,113,4
20061111,8091613,113,32
20061118,8091613,113,5
20061125,8091613,113,3
20061209,8091613,113,20
20061216,8091613,113,5
20061223,8091613,113,9
20061230,8091613,113,18
20070106,8091613,113,4
20070113,8091613,113,7
20070120,8091613,113,16
20070127,8091613,113,3
20070203,8091613,113,1
20070210,8091613,113,11
20070217,8091613,113,4
20070224,8091613,113,10
20070303,8091613,113,3
20070317,8091613,113,11
20070324,8091613,113,18
20070331,8091613,113,12
20070414,8091613,113,6
20070421,8091613,113,22
20070428,8091613,113,6
20070505,8091613,113,5
20070512,8091613,113,12
20070519,8091613,113,7
20070526,8091613,113,4
20070602,8091613,113,3
20070609,8091613,113,7
20070616,8091613,113,44
20070623,8091613,113,6
20070630,8091613,113,7
20070707,8091613,113,39
20070714,8091613,113,1
20070721,8091613,113,4
20070728,8091613,113,10
20070804,8091613,113,36
20070811,8091613,113,2
20070818,8091613,113,2
20070825,8091613,113,15
20070901,8091613,113,1
20070908,8091613,113,46
20070915,8091613,113,1
20070922,8091613,113,1
20071006,8091613,113,41
20071013,8091613,113,23
20071020,8091613,113,8
20051029,8091613,114,3
20051105,8091613,114,2
20051112,8091613,114,1
20051210,8091613,114,75
20051217,8091613,114,7
20051224,8091613,114,7
20051231,8091613,114,19
20060107,8091613,114,6
20060114,8091613,114,1
20060121,8091613,114,18
20060128,8091613,114,2
20060204,8091613,114,3
20060211,8091613,114,2
20060225,8091613,114,11
20060311,8091613,114,3
20060318,8091613,114,102
20060401,8091613,114,90
20060408,8091613,114,4
20060415,8091613,114,6
20060422,8091613,114,2
20060429,8091613,114,6
20060506,8091613,114,4
20060513,8091613,114,39
20060520,8091613,114,3
20060603,8091613,114,1
20060617,8091613,114,17
20060624,8091613,114,20
20060701,8091613,114,48
20060708,8091613,114,2
20060715,8091613,114,1
20060722,8091613,114,2
20060729,8091613,114,20
20060805,8091613,114,13
20060812,8091613,114,8
20060819,8091613,114,5
20060826,8091613,114,114
20060902,8091613,114,8
20060909,8091613,114,3
20060916,8091613,114,21
20060923,8091613,114,1
20060930,8091613,114,5
20061007,8091613,114,12
20061014,8091613,114,5
20061021,8091613,114,63
20061028,8091613,114,13
20061104,8091613,114,7
20061111,8091613,114,38
20061118,8091613,114,26
20061125,8091613,114,3
20061202,8091613,114,5
20061209,8091613,114,25
20061216,8091613,114,5
20061223,8091613,114,6
20061230,8091613,114,13
20070106,8091613,114,2
20070113,8091613,114,2
20070120,8091613,114,15
20070127,8091613,114,7
20070203,8091613,114,4
20070210,8091613,114,17
20070217,8091613,114,17
20070224,8091613,114,33
20070303,8091613,114,1
20070310,8091613,114,5
20070317,8091613,114,30
20070324,8091613,114,2
20070331,8091613,114,13
20070414,8091613,114,42
20070421,8091613,114,40
20070428,8091613,114,2
20070505,8091613,114,7
20070512,8091613,114,5
20070519,8091613,114,7
20070526,8091613,114,3
20070602,8091613,114,6
20070609,8091613,114,11
20070616,8091613,114,24
20070623,8091613,114,12
20070630,8091613,114,5
20070707,8091613,114,25
20070714,8091613,114,1
20070721,8091613,114,5
20070728,8091613,114,20
20070804,8091613,114,66
20070811,8091613,114,4
20070818,8091613,114,3
20070825,8091613,114,30
20070901,8091613,114,3
20070908,8091613,114,50
20070915,8091613,114,8
20070922,8091613,114,1
20070929,8091613,114,3
20071006,8091613,114,28
20071013,8091613,114,24
20071020,8091613,114,49
20051029,8091613,116,1
20051105,8091613,116,2
20051112,8091613,116,1
20051126,8091613,116,2
20051210,8091613,116,18
20051217,8091613,116,6
20051224,8091613,116,4
20051231,8091613,116,12
20060107,8091613,116,1
20060121,8091613,116,10
20060128,8091613,116,1
20060204,8091613,116,1
20060218,8091613,116,1
20060225,8091613,116,7
20060304,8091613,116,1
20060311,8091613,116,1
20060318,8091613,116,14
20060401,8091613,116,72
20060408,8091613,116,2
20060415,8091613,116,4
20060422,8091613,116,1
20060513,8091613,116,6
20060520,8091613,116,1
20060527,8091613,116,2
20060603,8091613,116,8
20060610,8091613,116,4
20060617,8091613,116,16
20060624,8091613,116,5
20060701,8091613,116,3
20060722,8091613,116,2
20060729,8091613,116,4
20060805,8091613,116,15
20060812,8091613,116,4
20060819,8091613,116,4
20060826,8091613,116,59
20060902,8091613,116,6
20060909,8091613,116,4
20060916,8091613,116,32
20060930,8091613,116,21
20061007,8091613,116,15
20061021,8091613,116,20
20061028,8091613,116,5
20061104,8091613,116,2
20061111,8091613,116,7
20061118,8091613,116,2
20061202,8091613,116,3
20061209,8091613,116,8
20061216,8091613,116,2
20061230,8091613,116,8
20070106,8091613,116,1
20070113,8091613,116,1
20070120,8091613,116,15
20070127,8091613,116,4
20070203,8091613,116,1
20070210,8091613,116,16
20070217,8091613,116,8
20070224,8091613,116,9
20070303,8091613,116,3
20070310,8091613,116,3
20070317,8091613,116,30
20070324,8091613,116,4
20070331,8091613,116,24
20070407,8091613,116,3
20070414,8091613,116,57
20070421,8091613,116,39
20070428,8091613,116,1
20070505,8091613,116,1
20070512,8091613,116,8
20070519,8091613,116,6
20070526,8091613,116,3
20070602,8091613,116,2
20070609,8091613,116,1
20070616,8091613,116,26
20070623,8091613,116,1
20070630,8091613,116,4
20070707,8091613,116,6
20070714,8091613,116,2
20070721,8091613,116,15
20070728,8091613,116,20
20070804,8091613,116,58
20070811,8091613,116,2
20070825,8091613,116,33
20070901,8091613,116,3
20070908,8091613,116,11
20070915,8091613,116,6
20070922,8091613,116,1
20070929,8091613,116,1
20071006,8091613,116,13
20071013,8091613,116,17
20071020,8091613,116,17
20051029,8091613,119,3
20051119,8091613,119,3
20051126,8091613,119,1
20051203,8091613,119,4
20051210,8091613,119,30
20051217,8091613,119,10
20051224,8091613,119,2
20051231,8091613,119,4
20060107,8091613,119,2
20060114,8091613,119,3
20060121,8091613,119,7
20060128,8091613,119,1
20060204,8091613,119,4
20060225,8091613,119,3
20060304,8091613,119,3
20060311,8091613,119,2
20060318,8091613,119,32
20060325,8091613,119,1
20060401,8091613,119,63
20060408,8091613,119,1
20060415,8091613,119,4
20060429,8091613,119,2
20060506,8091613,119,1
20060513,8091613,119,7
20060520,8091613,119,2
20060527,8091613,119,12
20060603,8091613,119,18
20060610,8091613,119,28
20060617,8091613,119,33
20060624,8091613,119,9
20060701,8091613,119,9
20060708,8091613,119,2
20060715,8091613,119,1
20060722,8091613,119,1
20060729,8091613,119,6
20060805,8091613,119,2
20060812,8091613,119,3
20060819,8091613,119,1
20060826,8091613,119,73
20060902,8091613,119,3
20060909,8091613,119,3
20060916,8091613,119,33
20060930,8091613,119,3
20061007,8091613,119,11
20061014,8091613,119,2
20061021,8091613,119,2
20061028,8091613,119,1
20061104,8091613,119,2
20061111,8091613,119,28
20061118,8091613,119,5
20061125,8091613,119,1
20061209,8091613,119,14
20061216,8091613,119,1
20061223,8091613,119,3
20061230,8091613,119,4
20070113,8091613,119,2
20070120,8091613,119,9
20070127,8091613,119,1
20070203,8091613,119,2
20070210,8091613,119,10
20070217,8091613,119,1
20070224,8091613,119,12
20070303,8091613,119,3
20070317,8091613,119,64
20070324,8091613,119,1
20070331,8091613,119,28
20070407,8091613,119,2
20070414,8091613,119,57
20070421,8091613,119,28
20070428,8091613,119,3
